,Trial_ID,cluster,Rat_ID,Amplitude,Frequency_Hz,Pulse_Width(us),post_stim,pre_stim,percent_change,Trial_Cluster
255,DW323_VF_6_240911_171505,16.0,DW323,70,20,300,1.0961613718809643e-05,7.57953014227071e-06,44.621282758375735,DW323_VF_6_240911_171505_16.0
256,DW323_VF_6_240911_171505,17.0,DW323,70,20,300,0.00010691077434586455,0.00011669892921603327,-8.387527577094453,DW323_VF_6_240911_171505_17.0
257,DW323_VF_6_240911_171505,19.0,DW323,70,20,300,0.0,0.0,,DW323_VF_6_240911_171505_19.0
258,DW327_VF_01_241125_153746,0.0,DW327,63,5,300,3.7636789835593003e-05,2.0705831084908794e-05,81.76903733665702,DW327_VF_01_241125_153746_0.0
259,DW327_VF_01_241125_153746,1.0,DW327,63,5,300,5.7663316000776056e-05,6.016873798367547e-05,-4.163992908708115,DW327_VF_01_241125_153746_1.0
260,DW327_VF_01_241125_153746,2.0,DW327,63,5,300,2.8513359128556032e-05,3.976245029167081e-05,-28.29073932969158,DW327_VF_01_241125_153746_2.0
261,DW327_VF_01_241125_153746,5.0,DW327,63,5,300,2.849363372416979e-05,3.940717283974472e-05,-27.6942960611676,DW327_VF_01_241125_153746_5.0
262,DW327_VF_01_241125_153746,8.0,DW327,63,5,300,0.00010098500745809726,8.062757009135765e-05,25.248729862096752,DW327_VF_01_241125_153746_8.0
263,DW327_VF_01_241125_153746,9.0,DW327,63,5,300,8.826022414173562e-05,3.211234714445359e-05,174.84824994170452,DW327_VF_01_241125_153746_9.0
264,DW327_VF_01_241125_153746,10.0,DW327,63,5,300,2.3009147496317202e-05,5.6008475844087864e-05,-58.91845448469564,DW327_VF_01_241125_153746_10.0
265,DW327_VF_01_241125_153746,13.0,DW327,63,5,300,5.325912845639212e-07,1.5664658459960487e-05,-96.60004534458733,DW327_VF_01_241125_153746_13.0
266,DW327_VF_01_241125_153746,15.0,DW327,63,5,300,2.5215665074975258e-05,2.6972723678168025e-05,-6.514205328900273,DW327_VF_01_241125_153746_15.0
267,DW327_VF_01_241125_153746,16.0,DW327,63,5,300,4.3655883594056336e-05,1.8704069802937887e-05,133.40312591861272,DW327_VF_01_241125_153746_16.0
268,DW327_VF_01_241125_153746,17.0,DW327,63,5,300,6.437603727817024e-05,2.3847688998745834e-05,169.9466488411343,DW327_VF_01_241125_153746_17.0
269,DW327_VF_02_241125_154307,1.0,DW327,63,100,300,0.0,0.0,,DW327_VF_02_241125_154307_1.0
270,DW327_VF_02_241125_154307,2.0,DW327,63,100,300,0.00010762988648237334,9.118054322584623e-05,18.040409362097716,DW327_VF_02_241125_154307_2.0
271,DW327_VF_02_241125_154307,3.0,DW327,63,100,300,0.0002242449078013744,0.00016203756522625737,38.390691990622834,DW327_VF_02_241125_154307_3.0
272,DW327_VF_02_241125_154307,4.0,DW327,63,100,300,4.2280087550126466e-05,1.86251091262336e-05,127.0058514211584,DW327_VF_02_241125_154307_4.0
273,DW327_VF_02_241125_154307,6.0,DW327,63,100,300,0.00012355395550697014,1.980695311094525e-05,523.7908214095518,DW327_VF_02_241125_154307_6.0
274,DW327_VF_02_241125_154307,7.0,DW327,63,100,300,4.9427930648815606e-05,1.7824523542899227e-05,177.30295583977198,DW327_VF_02_241125_154307_7.0
275,DW327_VF_02_241125_154307,14.0,DW327,63,100,300,1.710425840667782e-05,3.312432752422415e-05,-48.3634546417001,DW327_VF_02_241125_154307_14.0
276,DW327_VF_02_241125_154307,17.0,DW327,63,100,300,4.2370133220275526e-05,1.0594416780273038e-05,299.928888007968,DW327_VF_02_241125_154307_17.0
277,DW327_VF_02_241125_154307,18.0,DW327,63,100,300,0.00011414545825638301,4.449326335045343e-05,156.5454850036747,DW327_VF_02_241125_154307_18.0
278,DW327_VF_02_241125_154307,19.0,DW327,63,100,300,6.185379310145877e-05,8.010720384390279e-05,-22.78622878663034,DW327_VF_02_241125_154307_19.0
279,DW327_VF_02_241125_154307,21.0,DW327,63,100,300,1.7382618757036108e-05,2.8759624859756314e-05,-39.55895168382459,DW327_VF_02_241125_154307_21.0
280,DW327_VF_02_241125_154307,22.0,DW327,63,100,300,3.2592410169442704e-06,2.193968179368786e-05,-85.14453834110772,DW327_VF_02_241125_154307_22.0
281,DW327_VF_03_241125_154841,1.0,DW327,63,100,300,1.936467878629258e-05,9.646211084660509e-06,100.74906734195841,DW327_VF_03_241125_154841_1.0
282,DW327_VF_03_241125_154841,2.0,DW327,63,100,300,3.351437299469981e-05,1.027910580765617e-05,226.0436619860198,DW327_VF_03_241125_154841_2.0
283,DW327_VF_03_241125_154841,3.0,DW327,63,100,300,0.0,3.0202805494845296e-05,-100.0,DW327_VF_03_241125_154841_3.0
284,DW327_VF_03_241125_154841,5.0,DW327,63,100,300,5.0671703467620015e-05,0.00023271186565040962,-78.22556089866885,DW327_VF_03_241125_154841_5.0
285,DW327_VF_03_241125_154841,6.0,DW327,63,100,300,5.3285961372991295e-05,7.013488346500484e-05,-24.023597473318166,DW327_VF_03_241125_154841_6.0
286,DW327_VF_03_241125_154841,7.0,DW327,63,100,300,2.34317287740347e-05,7.046410878602224e-06,232.53423874542474,DW327_VF_03_241125_154841_7.0
287,DW327_VF_03_241125_154841,8.0,DW327,63,100,300,7.065761029617902e-05,4.15114538022713e-05,70.21232412802894,DW327_VF_03_241125_154841_8.0
288,DW327_VF_03_241125_154841,9.0,DW327,63,100,300,5.472540391417011e-05,3.231633099271192e-05,69.34287474191288,DW327_VF_03_241125_154841_9.0
289,DW327_VF_03_241125_154841,10.0,DW327,63,100,300,0.0001251692322749925,8.943396519651681e-05,39.95715386201781,DW327_VF_03_241125_154841_10.0
290,DW327_VF_03_241125_154841,11.0,DW327,63,100,300,5.526797953795227e-05,2.1167174432920615e-05,161.10230117438718,DW327_VF_03_241125_154841_11.0
291,DW327_VF_03_241125_154841,12.0,DW327,63,100,300,4.075381917177115e-05,2.6614582172161698e-05,53.125902590343124,DW327_VF_03_241125_154841_12.0
292,DW327_VF_03_241125_154841,13.0,DW327,63,100,300,1.326757230223356e-05,8.988899149702186e-07,1375.9952338182738,DW327_VF_03_241125_154841_13.0
293,DW327_VF_03_241125_154841,14.0,DW327,63,100,300,1.4444989528822933e-05,3.2817039151924274e-06,340.16736128907996,DW327_VF_03_241125_154841_14.0
294,DW327_VF_03_241125_154841,15.0,DW327,63,100,300,0.00011321574585327849,0.00013925695695941878,-18.700115006626937,DW327_VF_03_241125_154841_15.0
295,DW327_VF_03_241125_154841,16.0,DW327,63,100,300,0.00013824683976126128,1.8022170729704765e-05,667.0931644954293,DW327_VF_03_241125_154841_16.0
296,DW327_VF_03_241125_154841,17.0,DW327,63,100,300,3.145797719610328e-05,2.7931323046465386e-05,12.626162189922397,DW327_VF_03_241125_154841_17.0
297,DW327_VF_03_241125_154841,18.0,DW327,63,100,300,3.940733950575798e-05,1.1105886792615033e-05,254.832893956404,DW327_VF_03_241125_154841_18.0
298,DW327_VF_03_241125_154841,19.0,DW327,63,100,300,2.3053080597288447e-05,6.091657456296773e-06,278.43691577666004,DW327_VF_03_241125_154841_19.0
299,DW327_VF_03_241125_154841,20.0,DW327,63,100,300,6.98530093578075e-05,5.4416337520519036e-05,28.367715544008593,DW327_VF_03_241125_154841_20.0
300,DW327_VF_04_241125_155417,0.0,DW327,63,5,300,2.7835079219331328e-05,2.267393762021703e-05,22.76244067335004,DW327_VF_04_241125_155417_0.0
301,DW327_VF_04_241125_155417,1.0,DW327,63,5,300,2.4135567479155906e-05,2.454830825610141e-05,-1.6813410221167415,DW327_VF_04_241125_155417_1.0
302,DW327_VF_04_241125_155417,2.0,DW327,63,5,300,0.00012740556194469448,7.56220109055427e-05,68.47682363780714,DW327_VF_04_241125_155417_2.0
303,DW327_VF_04_241125_155417,3.0,DW327,63,5,300,3.718438878930535e-05,1.0997555800340249e-05,238.11502723318682,DW327_VF_04_241125_155417_3.0
304,DW327_VF_04_241125_155417,6.0,DW327,63,5,300,9.204053057718536e-05,2.368593816120219e-05,288.58722821437016,DW327_VF_04_241125_155417_6.0
305,DW327_VF_04_241125_155417,7.0,DW327,63,5,300,3.779772863972127e-05,1.3661596857539341e-05,176.6713806143538,DW327_VF_04_241125_155417_7.0
306,DW327_VF_04_241125_155417,9.0,DW327,63,5,300,5.340680257072843e-05,5.267398710508723e-05,1.3912283954871234,DW327_VF_04_241125_155417_9.0
307,DW327_VF_04_241125_155417,11.0,DW327,63,5,300,9.279242974488359e-06,2.4514967098134413e-06,278.5133766381644,DW327_VF_04_241125_155417_11.0
308,DW327_VF_04_241125_155417,13.0,DW327,63,5,300,0.0,0.0,,DW327_VF_04_241125_155417_13.0
309,DW327_VF_04_241125_155417,14.0,DW327,63,5,300,7.227715582397772e-05,5.237187047685209e-06,1280.075891234849,DW327_VF_04_241125_155417_14.0
310,DW327_VF_04_241125_155417,16.0,DW327,63,5,300,2.3407982268598614e-05,4.0036009098589145e-05,-41.53267821736132,DW327_VF_04_241125_155417_16.0
311,DW327_VF_04_241125_155417,18.0,DW327,63,5,300,0.0002960908652785861,0.0002283496251291067,29.665579749114606,DW327_VF_04_241125_155417_18.0
312,DW327_VF_04_241125_155417,19.0,DW327,63,5,300,1.6719987334713282e-05,4.8498207859770366e-05,-65.52452539471538,DW327_VF_04_241125_155417_19.0
313,DW327_VF_04_241125_155417,25.0,DW327,63,5,300,0.00012125739323966894,1.179794095230865e-05,927.7843712715057,DW327_VF_04_241125_155417_25.0
314,DW327_VF_05_241125_155941,0.0,DW327,63,20,300,3.822814115021236e-05,4.448934657559991e-05,-14.073493785187429,DW327_VF_05_241125_155941_0.0
315,DW327_VF_05_241125_155941,1.0,DW327,63,20,300,7.21687818844291e-05,3.656114931218484e-05,97.39199462303884,DW327_VF_05_241125_155941_1.0
316,DW327_VF_05_241125_155941,2.0,DW327,63,20,300,6.394110269462174e-05,3.5801656445069884e-05,78.59816847504229,DW327_VF_05_241125_155941_2.0
317,DW327_VF_05_241125_155941,6.0,DW327,63,20,300,0.00011513170269700783,0.00014349258868166293,-19.76470439708456,DW327_VF_05_241125_155941_6.0
318,DW327_VF_05_241125_155941,9.0,DW327,63,20,300,3.33720710247393e-05,5.249039460297371e-06,535.7748170338328,DW327_VF_05_241125_155941_9.0
319,DW327_VF_05_241125_155941,10.0,DW327,63,20,300,4.423912061863027e-05,9.903966748804239e-05,-55.331917260352775,DW327_VF_05_241125_155941_10.0
320,DW327_VF_05_241125_155941,12.0,DW327,63,20,300,5.235912846378651e-05,3.4750760522120127e-06,1406.7045347240103,DW327_VF_05_241125_155941_12.0
321,DW327_VF_05_241125_155941,16.0,DW327,63,20,300,1.0372844685056357e-05,5.48052985862979e-05,-81.0732813201939,DW327_VF_05_241125_155941_16.0
322,DW327_VF_05_241125_155941,17.0,DW327,63,20,300,3.01524748707806e-05,5.39365295732449e-05,-44.09637566719223,DW327_VF_05_241125_155941_17.0
323,DW327_VF_05_241125_155941,18.0,DW327,63,20,300,0.0,0.00014508442517985155,-100.0,DW327_VF_05_241125_155941_18.0
324,DW327_VF_05_241125_155941,19.0,DW327,63,20,300,0.00014782864443502837,1.998168730021907e-05,639.8206278275991,DW327_VF_05_241125_155941_19.0
325,DW327_VF_05_241125_155941,20.0,DW327,63,20,300,0.0,8.691332668727966e-05,-100.00000000000001,DW327_VF_05_241125_155941_20.0
326,DW327_VF_05_241125_155941,21.0,DW327,63,20,300,4.856070125473028e-06,3.913103096936449e-05,-87.59023208646144,DW327_VF_05_241125_155941_21.0
327,DW327_VF_05_241125_155941,22.0,DW327,63,20,300,3.835257482413425e-05,7.040671543927262e-05,-45.52710691750106,DW327_VF_05_241125_155941_22.0
328,DW327_VF_05_241125_155941,23.0,DW327,63,20,300,1.094765910719639e-05,1.4769073221901055e-05,-25.87443407781262,DW327_VF_05_241125_155941_23.0
329,DW327_VF_05_241125_155941,24.0,DW327,63,20,300,6.259620382157395e-05,3.561952953517313e-05,75.73562772568974,DW327_VF_05_241125_155941_24.0
330,DW327_VF_05_241125_155941,25.0,DW327,63,20,300,3.3514485317144116e-07,0.0,,DW327_VF_05_241125_155941_25.0
331,DW327_VF_05_241125_155941,26.0,DW327,63,20,300,2.360795199640251e-05,6.171902530874258e-05,-61.749311693912304,DW327_VF_05_241125_155941_26.0
332,DW327_VF_05_241125_155941,27.0,DW327,63,20,300,6.702897063428823e-07,2.606307039159009e-06,-74.28201296808192,DW327_VF_05_241125_155941_27.0
333,DW327_VF_05_241125_155941,28.0,DW327,63,20,300,1.0054345595143237e-06,2.0850456313272075e-05,-95.17787743151536,DW327_VF_05_241125_155941_28.0
334,DW327_VF_06_241125_160515,0.0,DW327,63,20,300,2.7073271897683242e-05,1.5646625143860366e-05,73.0294657714518,DW327_VF_06_241125_160515_0.0
335,DW327_VF_06_241125_160515,2.0,DW327,63,20,300,0.0,8.077220859456609e-06,-100.0,DW327_VF_06_241125_160515_2.0
336,DW327_VF_06_241125_160515,3.0,DW327,63,20,300,0.0001504081774058765,0.00012444347812166247,20.864652512226925,DW327_VF_06_241125_160515_3.0
337,DW327_VF_06_241125_160515,10.0,DW327,63,20,300,1.6223130568138665e-05,2.1257119590132e-06,663.185741104349,DW327_VF_06_241125_160515_10.0
338,DW327_VF_06_241125_160515,18.0,DW327,63,20,300,1.1747365215055626e-05,5.3350602904618215e-06,120.19179869546952,DW327_VF_06_241125_160515_18.0
339,DW327_VF_06_241125_160515,23.0,DW327,63,20,300,0.0002217823781873717,1.5921671106287837e-05,1292.9591731095659,DW327_VF_06_241125_160515_23.0
340,DW327_VF_07_241125_161126,0.0,DW327,63,5,300,1.9699797031844284e-05,2.1064677112539215e-05,-6.4794730695513785,DW327_VF_07_241125_161126_0.0
341,DW327_VF_07_241125_161126,2.0,DW327,63,5,300,7.7649689779122e-06,3.0212710433332624e-06,157.01000891814664,DW327_VF_07_241125_161126_2.0
342,DW327_VF_07_241125_161126,6.0,DW327,63,5,300,9.332774835212826e-06,2.5137331001085956e-05,-62.87284901165663,DW327_VF_07_241125_161126_6.0
343,DW327_VF_07_241125_161126,7.0,DW327,63,5,300,0.0001090408619044467,0.00011603622996622554,-6.028606809972175,DW327_VF_07_241125_161126_7.0
344,DW327_VF_07_241125_161126,8.0,DW327,63,5,300,5.339793145757724e-05,3.538364099767016e-05,50.91135324681038,DW327_VF_07_241125_161126_8.0
345,DW327_VF_07_241125_161126,9.0,DW327,63,5,300,1.1049245145637882e-05,8.257928496501333e-06,33.80165679951281,DW327_VF_07_241125_161126_9.0
346,DW327_VF_07_241125_161126,10.0,DW327,63,5,300,1.5205483455980618e-05,2.048523280282032e-05,-25.77344078858996,DW327_VF_07_241125_161126_10.0
347,DW327_VF_07_241125_161126,11.0,DW327,63,5,300,6.951253418377142e-05,5.662677820393563e-06,1127.5558735379407,DW327_VF_07_241125_161126_11.0
348,DW327_VF_07_241125_161126,12.0,DW327,63,5,300,6.7921167836593924e-06,6.458228241796111e-06,5.169971226820922,DW327_VF_07_241125_161126_12.0
349,DW327_VF_07_241125_161126,14.0,DW327,63,5,300,8.851807438625208e-05,0.00010068091150852588,-12.080579069095759,DW327_VF_07_241125_161126_14.0
350,DW327_VF_07_241125_161126,15.0,DW327,63,5,300,2.1167633393161473e-05,1.884934557053345e-05,12.299036133393004,DW327_VF_07_241125_161126_15.0
351,DW327_VF_07_241125_161126,16.0,DW327,63,5,300,6.868193836695147e-06,3.208843816385274e-06,114.03951796046245,DW327_VF_07_241125_161126_16.0
352,DW327_VF_07_241125_161126,17.0,DW327,63,5,300,6.823496569486043e-05,4.555466540733047e-06,1397.8699785133388,DW327_VF_07_241125_161126_17.0
353,DW327_VF_08_241125_161626,4.0,DW327,63,100,300,0.0001267409120557201,0.00013931101693245282,-9.023051552934644,DW327_VF_08_241125_161626_4.0
354,DW327_VF_08_241125_161626,5.0,DW327,63,100,300,2.067520422540249e-05,1.332339729394713e-05,55.179672040518625,DW327_VF_08_241125_161626_5.0
355,DW327_VF_08_241125_161626,6.0,DW327,63,100,300,7.336946191710092e-05,0.00010971963241815251,-33.13005129521165,DW327_VF_08_241125_161626_6.0
356,DW327_VF_08_241125_161626,7.0,DW327,63,100,300,1.3384273073859336e-05,1.2834854099132437e-05,4.280679550257112,DW327_VF_08_241125_161626_7.0
357,DW327_VF_08_241125_161626,8.0,DW327,63,100,300,8.468064825198917e-06,7.560414069391612e-06,12.0053048348494,DW327_VF_08_241125_161626_8.0
358,DW327_VF_08_241125_161626,9.0,DW327,63,100,300,1.152460208209656e-05,3.0523844860502554e-05,-62.243937044087,DW327_VF_08_241125_161626_9.0
359,DW327_VF_09_241125_162141,0.0,DW327,63,100,300,2.734451281353001e-05,2.0971845353631635e-05,30.386774994956934,DW327_VF_09_241125_162141_0.0
360,DW327_VF_09_241125_162141,1.0,DW327,63,100,300,7.548792966042106e-05,9.65772361725133e-05,-21.836726073234257,DW327_VF_09_241125_162141_1.0
361,DW327_VF_09_241125_162141,4.0,DW327,63,100,300,1.4363443161620824e-07,6.300587203076725e-06,-97.7203008705908,DW327_VF_09_241125_162141_4.0
362,DW327_VF_09_241125_162141,6.0,DW327,63,100,300,9.048969191821125e-06,4.512421210909013e-05,-79.94653254012553,DW327_VF_09_241125_162141_6.0
363,DW327_VF_09_241125_162141,7.0,DW327,63,100,300,2.7290542007079554e-06,3.498405244899971e-05,-92.19914786977176,DW327_VF_09_241125_162141_7.0
364,DW327_VF_09_241125_162141,10.0,DW327,63,100,300,2.268213230276084e-05,7.533477641606777e-06,201.08448424256667,DW327_VF_09_241125_162141_10.0
365,DW327_VF_09_241125_162141,11.0,DW327,63,100,300,4.4526673801024524e-06,3.5951990659051112e-06,23.850370966356177,DW327_VF_09_241125_162141_11.0
366,DW327_VF_09_241125_162141,14.0,DW327,63,100,300,3.128456187769031e-05,9.275816967720684e-06,237.2701508293966,DW327_VF_09_241125_162141_14.0
367,DW327_VF_09_241125_162141,15.0,DW327,63,100,300,9.346155254741035e-05,0.00010593501346082408,-11.774634755700061,DW327_VF_09_241125_162141_15.0
368,DW327_VF_09_241125_162141,16.0,DW327,63,100,300,9.290308117710146e-06,2.162394848826571e-05,-57.036948535316974,DW327_VF_09_241125_162141_16.0
369,DW327_VF_09_241125_162141,18.0,DW327,63,100,300,3.434867637995669e-05,3.2367093686217946e-05,6.122213853826835,DW327_VF_09_241125_162141_18.0
370,DW327_VF_09_241125_162141,19.0,DW327,63,100,300,1.8604642519655604e-05,1.5522475341621016e-05,19.85615766945529,DW327_VF_09_241125_162141_19.0
371,DW327_VF_09_241125_162141,20.0,DW327,63,100,300,1.1075821846830429e-05,7.569219141382466e-06,46.32713943075911,DW327_VF_09_241125_162141_20.0
372,DW327_VF_09_241125_162141,21.0,DW327,63,100,300,4.188191888586177e-05,3.295577191189776e-05,27.08523107219792,DW327_VF_09_241125_162141_21.0
373,DW327_VF_10_241125_162725,0.0,DW327,63,5,300,5.286518751692203e-07,5.201893550307068e-05,-98.98373184676565,DW327_VF_10_241125_162725_0.0
374,DW327_VF_10_241125_162725,3.0,DW327,63,5,300,6.569044474136792e-05,9.89905238658142e-05,-33.63966349909,DW327_VF_10_241125_162725_3.0
375,DW327_VF_10_241125_162725,5.0,DW327,63,5,300,6.438508856616532e-06,1.4745877189737653e-05,-56.33688810932596,DW327_VF_10_241125_162725_5.0
376,DW327_VF_10_241125_162725,6.0,DW327,63,5,300,3.717779555215417e-05,6.259947757088823e-05,-40.610054596615946,DW327_VF_10_241125_162725_6.0
377,DW327_VF_10_241125_162725,9.0,DW327,63,5,300,5.2071712648000064e-05,3.597173991170152e-05,44.75728106513208,DW327_VF_10_241125_162725_9.0
378,DW327_VF_10_241125_162725,10.0,DW327,63,5,300,7.019137553400359e-06,9.916131246421616e-06,-29.214959151198013,DW327_VF_10_241125_162725_10.0
379,DW327_VF_10_241125_162725,11.0,DW327,63,5,300,9.260326788815434e-06,2.953181375252805e-05,-68.64287826540044,DW327_VF_10_241125_162725_11.0
380,DW327_VF_10_241125_162725,12.0,DW327,63,5,300,6.268678971629116e-05,7.464297691410283e-05,-16.017832744761154,DW327_VF_10_241125_162725_12.0
381,DW327_VF_10_241125_162725,13.0,DW327,63,5,300,1.4014081521869885e-05,1.6700332749259898e-05,-16.085016195315376,DW327_VF_10_241125_162725_13.0
